DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Charter,Departure,Domestic,28
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,5191
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Commuter,Arrival,International,90
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Commuter,Departure,Domestic,5191
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Commuter,Departure,International,90
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,12966
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Scheduled,Arrival,International,3639
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,13035
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Scheduled,Departure,International,3637
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Charter,Arrival,Domestic,20
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Charter,Arrival,International,3
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Charter,Departure,Domestic,20
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,5070
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Commuter,Arrival,International,87
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Commuter,Departure,Domestic,5070
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Commuter,Departure,International,87
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,12593
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Scheduled,Arrival,International,3598
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,12582
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Scheduled,Departure,International,3592
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Charter,Arrival,Domestic,15
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Charter,Arrival,International,4
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Charter,Departure,Domestic,17
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Charter,Departure,International,5
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,5206
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Commuter,Arrival,International,88
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Commuter,Departure,Domestic,5206
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Commuter,Departure,International,88
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,13141
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Scheduled,Arrival,International,3687
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,13152
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Scheduled,Departure,International,3683
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Charter,Arrival,Domestic,16
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Charter,Arrival,International,10
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Charter,Departure,Domestic,20
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Charter,Departure,International,11
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,5060
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Commuter,Arrival,International,66
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Commuter,Departure,Domestic,5060
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Commuter,Departure,International,66
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,13520
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Scheduled,Arrival,International,3744
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,13635
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Scheduled,Departure,International,3750
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Charter,Arrival,Domestic,7
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Charter,Arrival,International,9
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Charter,Departure,Domestic,16
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Charter,Departure,International,9
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,5163
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Commuter,Departure,Domestic,5163
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,14235
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Scheduled,Arrival,International,4123
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,14237
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Scheduled,Departure,International,4098
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Charter,Arrival,Domestic,10
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Charter,Arrival,International,11
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Charter,Departure,Domestic,7
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Charter,Departure,International,9
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,5253
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Commuter,Arrival,International,61
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Commuter,Departure,Domestic,5253
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Commuter,Departure,International,61
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,14066
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Scheduled,Arrival,International,3941
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,14068
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Scheduled,Departure,International,3938
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Charter,Arrival,Domestic,10
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Charter,Arrival,International,9
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Charter,Departure,Domestic,11
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Charter,Departure,International,6
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,4922
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Commuter,Arrival,International,57
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Commuter,Departure,Domestic,4922
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Commuter,Departure,International,57
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,12715
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Scheduled,Arrival,International,3273
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,12712
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Scheduled,Departure,International,3269
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Charter,Arrival,Domestic,25
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Charter,Arrival,International,2
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Charter,Departure,Domestic,24
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Charter,Departure,International,2
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,4951
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Commuter,Arrival,International,57
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Commuter,Departure,Domestic,4951
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Commuter,Departure,International,57
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,13214
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Scheduled,Arrival,International,3434
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,13200
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Scheduled,Departure,International,3428
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Charter,Arrival,Domestic,38
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Charter,Arrival,International,3
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Charter,Departure,Domestic,39
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,4682
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Commuter,Arrival,International,55
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Commuter,Departure,Domestic,4682
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Commuter,Departure,International,55
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,12526
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Scheduled,Arrival,International,3361
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,12604
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Scheduled,Departure,International,3353
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Charter,Arrival,Domestic,60
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Charter,Arrival,International,3
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Charter,Departure,Domestic,35
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Commuter,Arrival,Domestic,4935
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Commuter,Arrival,International,57
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Commuter,Departure,Domestic,4935
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Commuter,Departure,International,57
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,13011
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Scheduled,Arrival,International,3647
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,12953
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Scheduled,Departure,International,3648
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Charter,Arrival,Domestic,41
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Charter,Arrival,International,2
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Charter,Departure,Domestic,67
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,4999
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Commuter,Arrival,International,63
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Commuter,Departure,Domestic,4999
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Commuter,Departure,International,63
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,12613
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Scheduled,Arrival,International,3714
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,12602
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Scheduled,Departure,International,3716
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Charter,Arrival,Domestic,16
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Charter,Arrival,International,10
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Charter,Departure,Domestic,16
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Charter,Departure,International,7
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,4575
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Commuter,Arrival,International,54
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Commuter,Departure,Domestic,4575
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Commuter,Departure,International,54
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,11398
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Scheduled,Arrival,International,3333
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,11409
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Scheduled,Departure,International,3330
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Charter,Arrival,Domestic,23
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Charter,Arrival,International,6
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Charter,Departure,Domestic,24
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,5358
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Commuter,Departure,Domestic,5358
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,13257
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Scheduled,Arrival,International,3771
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,13241
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Scheduled,Departure,International,3778
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Charter,Arrival,Domestic,21
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Charter,Arrival,International,4
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Charter,Departure,Domestic,19
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Charter,Departure,International,2
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,5975
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Commuter,Arrival,International,60
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Commuter,Departure,Domestic,5975
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Commuter,Departure,International,60
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,12541
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Scheduled,Arrival,International,3907
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,12706
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Scheduled,Departure,International,3733
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Charter,Arrival,Domestic,14
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Charter,Arrival,International,1
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Charter,Departure,Domestic,17
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,6026
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Commuter,Arrival,International,61
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Commuter,Departure,Domestic,6026
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Commuter,Departure,International,61
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,13453
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Scheduled,Arrival,International,3836
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,13447
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Scheduled,Departure,International,3833
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Charter,Arrival,Domestic,9
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Charter,Arrival,International,9
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Charter,Departure,Domestic,9
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Charter,Departure,International,5
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,5990
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Commuter,Arrival,International,60
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Commuter,Departure,Domestic,5990
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Commuter,Departure,International,60
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,14083
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Scheduled,Arrival,International,3889
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,14067
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Scheduled,Departure,International,3881
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Charter,Arrival,Domestic,4
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Charter,Arrival,International,6
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Charter,Departure,Domestic,6
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Charter,Departure,International,5
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,6365
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Commuter,Departure,Domestic,6365
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,14584
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Scheduled,Arrival,International,4173
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,14563
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Scheduled,Departure,International,4174
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Charter,Arrival,Domestic,7
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Charter,Arrival,International,7
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Charter,Departure,Domestic,6
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Charter,Departure,International,6
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,6522
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Commuter,Departure,Domestic,6522
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,14315
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Scheduled,Arrival,International,4122
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,14301
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Scheduled,Departure,International,4115
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Charter,Arrival,Domestic,11
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Charter,Arrival,International,2
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Charter,Departure,Domestic,10
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,5754
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Commuter,Arrival,International,60
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Commuter,Departure,Domestic,5754
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Commuter,Departure,International,60
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,12990
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Scheduled,Arrival,International,3765
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,12974
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Scheduled,Departure,International,3757
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Charter,Arrival,Domestic,9
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Charter,Arrival,International,1
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Charter,Departure,Domestic,12
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,5885
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Commuter,Departure,Domestic,5885
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,13327
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Scheduled,Arrival,International,3822
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,13329
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Scheduled,Departure,International,3814
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Charter,Arrival,Domestic,13
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Charter,Arrival,International,1
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Charter,Departure,Domestic,12
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,5679
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Commuter,Arrival,International,52
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Commuter,Departure,Domestic,5680
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Commuter,Departure,International,52
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,12594
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Scheduled,Arrival,International,3502
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,12588
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Scheduled,Departure,International,3498
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Charter,Arrival,Domestic,34
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Charter,Arrival,International,5
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Charter,Departure,Domestic,27
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Charter,Departure,International,5
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Commuter,Arrival,Domestic,4991
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Commuter,Arrival,International,58
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Commuter,Departure,Domestic,4991
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Commuter,Departure,International,58
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,14168
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Scheduled,Arrival,International,3760
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,14145
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Scheduled,Departure,International,3756
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Charter,Arrival,Domestic,35
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Charter,Arrival,International,9
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Charter,Departure,Domestic,46
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Charter,Departure,International,5
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,4890
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Commuter,Arrival,International,33
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Commuter,Departure,Domestic,4890
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Commuter,Departure,International,33
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,13587
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Scheduled,Arrival,International,3740
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,13574
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Scheduled,Departure,International,3762
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Charter,Arrival,Domestic,16
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Charter,Arrival,International,6
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Charter,Departure,Domestic,15
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Charter,Departure,International,6
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,5709
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Commuter,Arrival,International,29
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Commuter,Departure,Domestic,5709
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Commuter,Departure,International,29
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,11896
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Scheduled,Arrival,International,3279
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,11929
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Scheduled,Departure,International,3310
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Charter,Arrival,Domestic,28
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Charter,Arrival,International,2
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Charter,Departure,Domestic,28
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,6332
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Commuter,Arrival,International,31
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Commuter,Departure,Domestic,6332
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Commuter,Departure,International,31
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,13275
